content,cleaned_content,reviewId,userName,userImage,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
nice one,nice one,dac4fa0b-cd67-4095-838c-c538c609d4c6,Igege sarah,https://play-lh.googleusercontent.com/a/ACg8ocJv1fv9NlLIF9dhk2IxY9EPP8drOZzydjJ7wT1xsGJLNGZwUA=mo,5,0,,26/02/2026 16:40,"Hello Sarah, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 22:50,,moniepoint
durable,durable,d3074151-09e2-4688-b464-3ff1ad32c31b,Olu Agbarhojomaotor,https://play-lh.googleusercontent.com/a/ACg8ocKaB5szV6C8Z497W2pHw-devdEkz_FabzqAyuIz97NusYgVAg=mo,5,0,1.59.0,26/02/2026 16:39,"Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 22:51,1.59.0,moniepoint
wata shida,wata shida,a480e428-377b-436c-b944-7a3c64a4dd7a,Anas z One,https://play-lh.googleusercontent.com/a-/ALV-UjVIXsEkULQeZftWhmFMUY5MoTruZa7zPVrACmQamwAS7gp8z5s,5,0,1.44.0,26/02/2026 16:38,"Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",26/02/2026 22:56,1.44.0,moniepoint
I am enjoying the application except that it didn't provide a room for a soft loan or maybe I don't know how to apply for it,i am enjoying the application except that it didn't provide a room for a soft loan or maybe i don't know how to apply for it,9344fe94-f3ca-43da-bb9b-88a360877491,Auwalu Alaujari,https://play-lh.googleusercontent.com/a/ACg8ocJ6fLAUc7VDvZK2D0c6M_wCCC22MhWktUb02XBDbhrHl1blTw=mo,4,0,1.53.0,26/02/2026 16:27,"Hi Auwalu, We're continually working to improve and expand our services, including loan access. We appreciate your feedback and remain committed to providing better financial solutions for you. Thank you for choosing Moniepoint!",26/02/2026 22:59,1.53.0,moniepoint
hard to login to my account,hard to login to my account,e2e78ae6-dd87-4c28-a622-7ab374de6340,Omada Nelson,https://play-lh.googleusercontent.com/a-/ALV-UjW0_h7nCO5YYMPClpysFkPYiYEeBDmG3PqAADSS83FvlQ19NARI,5,0,1.36.2,26/02/2026 16:21,"Hi Nelson, Sorry to hear that you're having trouble logging in to your account. Please ensure you're using the correct login credentials (username and password), check that your internet connection is stable and try resetting your password by clicking 'Forgot Password' on the login page. This should help. Thank you for choosing Moniepoint.",27/02/2026 10:26,1.36.2,moniepoint
I love monie point,i love monie point,20b7e563-3e37-47dd-8391-5e16a8606b00,Daniel Frank,https://play-lh.googleusercontent.com/a/ACg8ocLF4n4NCqAcGFQ6ve8i6L8y49L1cbkpVX9uZau9JcnjvRJaKw=mo,2,0,1.62.0,26/02/2026 16:00,"Hello, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",27/02/2026 10:24,1.62.0,moniepoint
"very sweet App, and It was fabulous","very sweet app, and it was fabulous",50ce9b19-0759-4bca-9593-e2fe488a17ff,Isaac Ubokineme amabi,https://play-lh.googleusercontent.com/a-/ALV-UjUXtW_fuPKhUcuK16CBxGWgAuJr8de1nfkUjQN0zsLK9Pt5JBk,5,0,1.61.0,26/02/2026 15:58,"Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",26/02/2026 22:55,1.61.0,moniepoint
very interested to join moniepoint,very interested to join moniepoint,2f656ca5-f794-4c05-ae27-b341d577cd7f,Kamaladdeen Isyaku,https://play-lh.googleusercontent.com/a/ACg8ocIkIN0bdhMXsKL7ltbfJVvHG_oXvyBKbmEPPxI4y6Q8TkuwkQ=mo,5,0,1.62.0,26/02/2026 15:22,"Hi Isyaku, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.",26/02/2026 23:14,1.62.0,moniepoint
i like the app because your transferred will go ao,i like the app because your transferred will go ao,572610c2-d4de-459c-a848-199405a72d6d,Jommy Salako,https://play-lh.googleusercontent.com/a/ACg8ocIdGUCsnUphFyEBHWKjLe-kbQL6tSXzzWF5MKJDaPIvtK9vsw=mo,5,0,,26/02/2026 15:11,"Hi Jommy,
We truly appreciate your feedback. It’s a pleasure having you with us, and we’re glad you’re using our app. We hope to keep giving you the best experience.",26/02/2026 15:29,,moniepoint
they are awesome 😎 and reliable ✌️,they are awesome and reliable,a1145411-0b65-45b6-a931-8cc14de8f84d,Monday Oluma Stanley,https://play-lh.googleusercontent.com/a-/ALV-UjUK7C9DIoB3g054mwGvOnE_7sn5Q2iCE1hqSyNxhzmhxPgidYFJ,5,0,1.62.0,26/02/2026 14:43,"Hi Monday,
We truly appreciate your feedback. It’s a pleasure having you with us, and we’re glad you’re using our app. We hope to keep giving you the best experience.",26/02/2026 15:25,1.62.0,moniepoint
great.,great.,5151ac47-274b-499f-9c89-ee8e5eed208c,john peter,https://play-lh.googleusercontent.com/a-/ALV-UjUkz-pL3oaVXXcu4FU2KGfiYHEKXM1Emzi2hrYWU1LBLZ0BlPwF,2,0,1.62.0,26/02/2026 14:17,"Hello, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 15:33,1.62.0,moniepoint
the apps lagss,the apps lagss,40ee6572-92e3-4578-a666-e662f466e1cc,Odewale Busola,https://play-lh.googleusercontent.com/a/ACg8ocJBgBe-H3kVmobh04Q22Vsq5v9PR8qXkl_Bv4PrEio17CyeUQ=mo,2,0,,26/02/2026 14:16,"Hello Odewale, We’re sorry about the lag. App delays can happen due to network issues, low storage, or background apps. Please ensure your internet is stable, close other apps, clear cache, and update the app. We’re continuously working to improve speed and performance.",26/02/2026 15:34,,moniepoint
it's a good bank for withdraw and deposit,it's a good bank for withdraw and deposit,5260dc95-40e1-472d-ae03-e3a2ff6c9725,Aliyu Goronyo,https://play-lh.googleusercontent.com/a/ACg8ocJTMAqNG920rxGByORTvQ2t2TCyXjbyMUQTUz_aiW4jCgdpIaY=mo,5,0,,26/02/2026 13:39,"Hello Aliyu, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",26/02/2026 14:07,,moniepoint
easy and reliable,easy and reliable,3b8118a2-dbde-4ae2-9efa-b57311f49da3,Olowe123,https://play-lh.googleusercontent.com/a/ACg8ocJu9ftck81tQusdAuas3vvBzoyGHmcDKUfVE5vJRDX9horeZA=mo,4,0,1.43.0,26/02/2026 13:06,"Hello Olowe, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 14:12,1.43.0,moniepoint
It is slow,it is slow,66acaec7-b989-44cc-b227-73ddf88f232f,Faith Success,https://play-lh.googleusercontent.com/a/ACg8ocKwS5TmRj_TXrlq6N5idoFASLTqDjjeAFLjeRBFAcgXw3nqLw=mo,1,0,,26/02/2026 12:56,"Hi Faith, We regret to hear that our app is running slow for you. We're constantly working to improve performance. Kindly clear the app's cache, restart your device and update the App to the latest version. I hope this helps. Thank you for choosing Moniepoint.",26/02/2026 14:13,,moniepoint
l love it,l love it,944d37cc-68ec-4623-b20e-a9c86616f6e6,Nnenna Chinedum,https://play-lh.googleusercontent.com/a/ACg8ocIu_AhsqOHMUVCxHum_uSEMh-_AXciO6RLG5TdW_OmmxjPhOw=mo,5,0,,26/02/2026 12:55,"Hi Nnenna, Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.",26/02/2026 14:13,,moniepoint
very very good for banking,very very good for banking,1f77e3d0-293d-418d-951c-d5f12772d6d0,Franklin Akinlonu,https://play-lh.googleusercontent.com/a/ACg8ocIHst5jsim5-d3JuCiOhl31d1One20YZ_O9-xekeNkPFq6LUA=mo,4,0,,26/02/2026 12:46,"Hello Franklin, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 14:12,,moniepoint
"why am i unable to update my app no matter what i do?? I've tried every i can think of, i followed all the steps said to update but nothing is working","why am i unable to update my app no matter what i do?? i've tried every i can think of, i followed all the steps said to update but nothing is working",f7c3c406-62c2-4cc7-bb85-7ae305285812,Faiza Sani,https://play-lh.googleusercontent.com/a-/ALV-UjUkCDfVdOH_67PNSXaGz_l025Rajc0weIc2xVVjCfTV5p6eFeI,1,0,1.56.0,26/02/2026 12:44,"Hi Sani, We’re truly sorry for the inconvenience. Please ensure you’re updating the Moniepoint App from the Google Play Store. If the issue persists, kindly uninstall and reinstall the App, then try logging in again. This should help resolve the update issue.",26/02/2026 14:21,1.56.0,moniepoint
love,love,d348f1f3-237e-44df-8d93-939f33406d51,Oluwaibukunmi Ayomide,https://play-lh.googleusercontent.com/a/ACg8ocLoi5NQEtsXVQCK1VUst7BmPPwl4jZpdUoHYHflyWX3GgL4zg=mo,5,0,1.62.0,26/02/2026 12:40,"Hello Ayomide, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.",26/02/2026 14:08,1.62.0,moniepoint
"is not the best , people can't log out of it and it doesn't download fast I wish it is easy to download with out much data just improve your company","is not the best , people can't log out of it and it doesn't download fast i wish it is easy to download with out much data just improve your company",58a75ab5-deff-42ae-9a84-1132ffcfa083,Temiloluwa Esther,https://play-lh.googleusercontent.com/a/ACg8ocKkkX_nC_bXfAKFuizgZG_xQtCECKMaPh2DVji6xLShVXztVw=mo,1,0,,26/02/2026 12:38,"Hi Esther, We’re sorry for the inconvenience and appreciate your feedback. We understand the frustration with slow downloads and logout issues. Your comments have been noted and shared with our team as we continue to improve app speed, usability, and overall experience.",26/02/2026 14:24,,moniepoint
so amazing and awesome,so amazing and awesome,66b79c32-4d96-4c8e-a104-339ebf9bf8a5,Zakka Blessing,https://play-lh.googleusercontent.com/a/ACg8ocJx94RfLw8MSJRVzYxPYu5s92cmWniz9Txeipu1xOW3Cflt1A=mo,4,0,1.61.0,26/02/2026 12:32,"Hello Blessing, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 14:37,1.61.0,moniepoint
very good and perfect,very good and perfect,04b1c7f0-88cb-4f19-9fd5-93a3f0a046d5,Abdurasheed Idowu,https://play-lh.googleusercontent.com/a/ACg8ocIUhjS_0xiCgtb-qVkJ8EY9O1Wz6LL3klhgf0v4zl5pa9pZgA=mo,4,0,1.61.0,26/02/2026 12:23,"Hello Idowu, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 14:37,1.61.0,moniepoint
best App,best app,5e7c3241-ccd6-4b70-be82-253a21eed0d3,Sulaiman Hamisu,https://play-lh.googleusercontent.com/a/ACg8ocIR_XfkQQjZUsKor9vFjSZLxb8TkfoGdStwhKQ-ah5FXlyjdQ=mo,5,0,,26/02/2026 12:05,"Hello Hamisu, We appreciate your outstanding review and are delighted to hear from you. Thank you for choosing Us.",26/02/2026 14:39,,moniepoint
i love moniepoint,i love moniepoint,82e65bb9-c47e-477e-ac95-560286703876,Hope Etukudoh,https://play-lh.googleusercontent.com/a-/ALV-UjXa2oqNi_iTf_0dysR4GVQ4I7m5X9taq-KLOwHDb33dt4u-gS9a,5,1,1.62.0,26/02/2026 12:01,"Hello Hope, We appreciate your outstanding review and are delighted to hear from you. Thank you for choosing Us.",26/02/2026 14:39,1.62.0,moniepoint
The app is so easier in terms of transaction,the app is so easier in terms of transaction,36c919f1-82f1-42aa-97ec-b511d65f0af6,Muhammad Hassan,https://play-lh.googleusercontent.com/a-/ALV-UjWD86OsnBn37Le25DL31ZIPpDx3S-J_wE3nuPG9BlwzRP1KOCbT3Q,4,0,1.62.0,26/02/2026 11:48,"Hello Hassan, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 14:37,1.62.0,moniepoint
I love monepy,i love monepy,95124fe9-8130-4d78-8fbb-96b5a79ec23a,Raymond John,https://play-lh.googleusercontent.com/a/ACg8ocINf367nJHaLi4ap57b30fMSuYsO3K3sfy9o9vdXhivFFfP0A=mo,5,1,1.62.0,26/02/2026 11:46,"Hello John, We appreciate your outstanding review and are delighted to hear from you. Thank you for choosing Us.",26/02/2026 14:38,1.62.0,moniepoint
glad to hear that,glad to hear that,b446c60e-bdf4-46f3-b660-8ce1bee3b718,Elizabeth Mercy,https://play-lh.googleusercontent.com/a/ACg8ocI32840lyxPOld189UdQOz1pzAjL40pN9WcomaGXKtcf04jZQ=mo,5,0,,26/02/2026 11:37,"Hello Mercy, We appreciate your outstanding review and are delighted to hear from you. Thank you for choosing Us.",26/02/2026 14:38,,moniepoint
Why will u guys debit me #998 for SMS charge? when I haven't even spent 20k monthly....You guys are not helping at all ..I mean what's that? it doesn't make sense... I'll give it a try once more ...if it repeats I'll delete the app and tell all my friends and family to stop using Monie point,why will u guys debit me for sms charge? when i haven't even spent 20k monthly....you guys are not helping at all ..i mean what's that? it doesn't make sense... i'll give it a try once more ...if it repeats i'll delete the app and tell all my friends and family to stop using monie point,fea54bde-5d98-469f-beab-44041be1ff49,Livi Keyz,https://play-lh.googleusercontent.com/a-/ALV-UjX_SnS-k2xQPceRevoF4oWfjh430lYuBRboipo5vGT62_scfllW,2,1,1.62.0,26/02/2026 11:29,Hello! We appreciate your feedback and apologize for the inconvenience. Please note that the SMS charge is for monthly alert notifications. You can turn this off on the app by going to Settings → Notification Preferences → Turn off SMS alerts to avoid further deductions.,26/02/2026 14:55,1.62.0,moniepoint
awesome so fast and easy,awesome so fast and easy,7c53edc7-811e-4ea2-b357-b6123436e231,Mariam Mamudu,https://play-lh.googleusercontent.com/a/ACg8ocIl3IT6c6YI6L8IZ2Pj68wM_X7AM8Hv508E_uyBzrcZH4Je4g=mo,4,1,1.62.0,26/02/2026 11:27,"Hello Mariam, if you’re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!",26/02/2026 14:43,1.62.0,moniepoint
moniepoint is the best,moniepoint is the best,e1d1b980-782d-4ba3-aab1-2e31d96588fd,Danjuma Sule,https://play-lh.googleusercontent.com/a-/ALV-UjV8Ydk3VuxPKG6D0oywOjfwIY-ryguZyi0UJLGN8hY7e1d99o0,5,1,1.62.0,26/02/2026 11:16,"Hello Sule, We appreciate your outstanding review and are delighted to hear from you. Thank you for choosing Us.",26/02/2026 14:41,1.62.0,moniepoint
it awesome 😎,it awesome,93121e90-19bc-43ab-904b-7b02ce9d095b,John Anselem,https://play-lh.googleusercontent.com/a-/ALV-UjVDdi7PxpYHH8Do6piJ3BB9E_4oJiKlqLTQpcOU3DVfIliptNE,5,0,1.61.0,26/02/2026 11:04,"Hello John, We appreciate your outstanding review and are delighted to hear from you. Thank you for choosing Us.",26/02/2026 14:42,1.61.0,moniepoint
this app is so good than what I think,this app is so good than what i think,08fa49f3-9ddf-4081-80b0-cc94e636b340,Sunday Dominic,https://play-lh.googleusercontent.com/a-/ALV-UjWsU4cHKs_klbPVMjC0JCeZMgZ5fRKsvAJIuZ3ol96BgvUgwZY,5,0,1.62.0,26/02/2026 10:56,"Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 14:56,1.62.0,moniepoint
cool,cool,45192ee5-0955-41ca-8884-4c8fed88cf63,Fola Gold,https://play-lh.googleusercontent.com/a/ACg8ocIy5SNe2SCl7liYX7-a5C-aYmfvuT1nen2rwAfdfLUSRb9WMA=mo,5,0,,26/02/2026 10:49,"Hello Gold, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 14:56,,moniepoint
your service is satisfying,your service is satisfying,f668cb87-4430-44ed-8957-e4892680a2cd,Ngupat Kyelshak Habila,https://play-lh.googleusercontent.com/a-/ALV-UjVa7BqLDjkYYoIoO3WNfPjOG1buQw6WL0nQVlKIMes-JJGNzXk,5,0,1.52.0,26/02/2026 10:35,"Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 14:57,1.52.0,moniepoint
reliable and efficient service,reliable and efficient service,2d09695b-5c38-4823-b321-5733ada11b5f,Uthman Barau,https://play-lh.googleusercontent.com/a/ACg8ocJy9cu_kmJ1KkSxjW4G1Yuza5nKJGIj1_-Dp_Fj7pX-UJRyJQ=mo,5,0,1.61.0,26/02/2026 10:26,"Hello Barau, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 14:58,1.61.0,moniepoint
lovely appreciate,lovely appreciate,05932a30-cacc-4717-a4b8-1637466be52c,Victoria Bernard,https://play-lh.googleusercontent.com/a-/ALV-UjWvt-N-0gQwnU7WU5nAG9RpvBezSJb4_Cvo2naUlyfKFwoM1MxY,5,0,1.62.0,26/02/2026 9:31,"Hello Bernard, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!",26/02/2026 14:58,1.62.0,moniepoint
since my moniepoint personal app has outdated I have been trying to update but it's not working why,since my moniepoint personal app has outdated i have been trying to update but it's not working why,d2145950-6968-47e3-826a-79deba52ea93,Moses Oga,https://play-lh.googleusercontent.com/a/ACg8ocIpOaJfiRRoiY2XCdY462tKob8P-2M0QBR3PqrcCQI5lb1WeA=mo,1,0,1.48.0,26/02/2026 9:21,"Hi Moses, We’re truly sorry for the inconvenience. Please ensure you’re updating the Moniepoint App from the Google Play Store. If the issue persists, kindly uninstall and reinstall the App, then try logging in again. This should help resolve the update issue.",26/02/2026 15:01,1.48.0,moniepoint
It good,it good,045602cf-ca1c-4e54-88aa-e5ca1cf7b9ae,Bamidele Andrew,https://play-lh.googleusercontent.com/a/ACg8ocInrTv0AjM6zLkmFdeGDy-H3AMD_iMnzyn9O1PovEEj1sl4_Q=mo,5,0,1.56.0,26/02/2026 9:12,"Hello Andrew, Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.",26/02/2026 9:28,1.56.0,moniepoint
I'm enjoying using monipoit app,i'm enjoying using monipoit app,19d10d12-cdb4-4ce4-a0a5-c950a41ed8ca,Mubarak Ibrahim,https://play-lh.googleusercontent.com/a-/ALV-UjX72ppnZg-db9b14Z7KUFdZble-7mn-fYOLxdcc19TwXZ8cTDI,5,0,1.61.0,26/02/2026 8:58,"Hi Ibrahim, Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.",26/02/2026 9:28,1.61.0,moniepoint
