"annotation_id","annotator","appVersion","app_name","at","cleaned_content","content","created_at","id","lead_time","repliedAt","replyContent","reviewCreatedVersion","reviewId","score","sentiment","thumbsUpCount","updated_at","userImage","userName"
1739,"1","","moniepoint","26/02/2026 23:47","great experience so far, but could u make the face capture process a lot easier","Great experience so far, but could u make the face capture process a lot easier","2026-03-08T22:45:30.067844Z",841,26.773,"27/02/2026 10:20","Hello Michael, Weâ€™re glad youâ€™re having a great experience. Thank you for the suggestion. We understand that the face capture process can sometimes feel difficult. Your feedback has been noted and shared with the team to help make verification smoother and more user-friendly in future updates.","","ca4f94fa-35fb-414f-8eea-c4ca03728bc5",4,"Neutral",0,"2026-03-08T22:45:30.067886Z","https://play-lh.googleusercontent.com/a/ACg8ocJV43TBTNBKmT-NjpWMybePaHQJPs8SaxT2m_kqVrqBP6WTPw=mo","Michael E. Okoroafor"
1740,"1","1.55.0","moniepoint","26/02/2026 23:11","the best bank app ever","the best bank app ever","2026-03-08T22:45:36.254050Z",842,4.92,"27/02/2026 10:07","Hello Monday, if youâ€™re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!","1.55.0","bad34e01-61ba-4da8-bbb2-401827047282",3,"Positive",0,"2026-03-08T22:45:36.254066Z","https://play-lh.googleusercontent.com/a-/ALV-UjUW5M73FOWv1yd6S3vRKUAGAncOaqYRZ1FJTsCDYl1VIVrpCKb7","Tikpe Monday"
1741,"1","1.61.0","moniepoint","26/02/2026 23:02","incredibly fast","Incredibly fast","2026-03-08T22:45:43.489195Z",843,6.287,"27/02/2026 10:05","Hi Abdul, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.61.0","8d26f00f-72c7-453e-b7e6-a78875e1c727",5,"Positive",0,"2026-03-08T22:45:43.489213Z","https://play-lh.googleusercontent.com/a/ACg8ocJM84uWwoVBUNuG-fZG_IBlC-jVMtjNUnYEVeNk1HLjZt6JaA=mo","Abdul Azeez"
1742,"1","1.62.0","moniepoint","26/02/2026 23:00","moniepoint a very nice app","moniepoint a very nice app","2026-03-08T22:45:52.438896Z",844,7.694,"27/02/2026 10:05","Hello, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.62.0","00ded5ee-a029-4b71-a45e-2c02662b3e7c",5,"Positive",0,"2026-03-08T22:45:52.438922Z","https://play-lh.googleusercontent.com/a/ACg8ocJBaTB1gSRBMJVskhy8KVnZdpiua8NOp27e1U0QJqL8OKnMxQ=mo","David Mark"
1743,"1","","moniepoint","26/02/2026 22:42","because is fast and reliable and","because is fast and reliable and","2026-03-08T22:45:59.144967Z",845,5.617,"27/02/2026 10:22","Hello,Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","","8772e5eb-e9de-4d3f-8856-aef901fae680",5,"Positive",0,"2026-03-08T22:45:59.144992Z","https://play-lh.googleusercontent.com/a/ACg8ocIJvCEToRcICmqXMn3SnZRZ42e2_FEKMWq5ACZLnSgK0q7FCA=mo","Samuel Adebari"
1744,"1","1.61.0","moniepoint","26/02/2026 22:15","i appreciate yusing this app","I appreciate yusing this app","2026-03-08T22:46:06.109367Z",846,5.881,"27/02/2026 10:23","Hello Musa, if youâ€™re enjoying the app, we would truly appreciate a 5-star rating. Your support means a lot to us and encourages us to keep improving. Thank you!","1.61.0","31ddeb12-4055-4e7a-8c7b-fd20415787a1",1,"Positive",0,"2026-03-08T22:46:06.109381Z","https://play-lh.googleusercontent.com/a-/ALV-UjVwM0NLQsbGYV30hY0RViJZeOfsIBi_opho6p--4i_Hw6f2aHs","Kamal Musa"
1745,"1","1.62.0","moniepoint","26/02/2026 22:00","very fast and good","very fast and good ðŸ‘","2026-03-08T22:46:13.706085Z",847,6.589,"27/02/2026 10:22","Hello Sunday, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.62.0","ffcf543a-d0d5-44b9-b145-b2711c67b054",5,"Positive",0,"2026-03-08T22:46:13.706115Z","https://play-lh.googleusercontent.com/a-/ALV-UjUQwq3HFMbyEEbmzj8u1Hp0N9QyvDcwG3zC4y1ZoKUTvl4i_DrK","Sunday Bright"
1746,"1","1.61.0","moniepoint","26/02/2026 21:55","good and great","good and great","2026-03-08T22:46:19.226830Z",848,4.286,"27/02/2026 10:21","Hello Musa, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.61.0","db0d53b5-459b-48f1-b358-e02bf8d34b3d",5,"Positive",0,"2026-03-08T22:46:19.226853Z","https://play-lh.googleusercontent.com/a-/ALV-UjUn6uQAd33oG652OJ-bSQ17C3zbndFeESgMNn0eSZQSbjJlPKg","MUSA JAMILU ZAKARI"
1747,"1","1.62.0","moniepoint","26/02/2026 21:53","you are doing good","you are doing good","2026-03-08T22:46:26.028560Z",849,5.86,"27/02/2026 10:21","Hello Jenny, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.62.0","91a73618-366b-415c-86fb-180c257e2712",5,"Positive",0,"2026-03-08T22:46:26.028581Z","https://play-lh.googleusercontent.com/a-/ALV-UjUhDZe7UUNHRjd2Ot2w247Xjn69KhLOOQdsqNtDCotNYLS9rcG3","Jenny Omini"
1748,"1","1.47.0","moniepoint","26/02/2026 21:42","money","Money","2026-03-08T22:46:54.429785Z",850,27.523,"27/02/2026 10:21","Hello, Thank you so much for your encouraging star ratings! Do have a great day.","1.47.0","889e7ff9-67c1-46c8-920d-7f128bcf0767",5,"Neutral",0,"2026-03-08T22:46:54.429808Z","https://play-lh.googleusercontent.com/a-/ALV-UjUk799twLB2db3QYWB5VckBgtnNLg91qX_bxrU2MCtpb7lvL_M","Sirajo Umar Muhammad"
1749,"1","1.61.0","moniepoint","26/02/2026 21:41","best","bestyyy","2026-03-08T22:47:00.511555Z",851,4.957,"27/02/2026 10:21","Hello, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.61.0","888ac793-3b08-47e4-8548-84f51c663e72",5,"Positive",0,"2026-03-08T22:47:00.511567Z","https://play-lh.googleusercontent.com/a/ACg8ocIebadYlTukLdOtnIONuek4aMGYQ9wZmqfY7DX6gKjKZqVm5g=mo","Abdulrahman Harun"
1750,"1","","moniepoint","26/02/2026 21:13","dear moniepoint i can upgrade my account and i can't login why please do something","dear moniepoint I can upgrade my account and I can't login why please do something","2026-03-08T22:47:32.547462Z",852,31.017,"27/02/2026 10:26","Hi Aminu, Sorry to hear that you're having trouble logging in to your account. Please ensure you're using the correct login credentials (username and password), check that your internet connection is stable and try resetting your password by clicking 'Forgot Password' on the login page. This should help. Thank you for choosing Moniepoint.","","d23d7c38-d6b2-4ae3-912c-53effba50f47",1,"Negative",0,"2026-03-08T22:47:32.547482Z","https://play-lh.googleusercontent.com/a/ACg8ocKe1livsmz06oBSAYTyy7pRt4ZldZa-y56L-6oTny7VGA_qow=mo","Aminu Suwaybah"
1751,"1","1.62.0","moniepoint","26/02/2026 21:06","um moniepiont is a fast and reliable account to create. the reason is because of the savings but the ten naira charge is what i don't like","um Moniepiont is a fast and reliable account to create. the reason is because of the savings but the ten naira charge is what I don't like","2026-03-08T22:48:07.765499Z",853,34.07,"27/02/2026 10:34","Hi Joshua, We appreciate your feedback! The fee is an operational charge applied by regulatory requirements and to help maintain seamless service. Thank you for understanding.","1.62.0","3f267a3f-50b9-4431-a8af-733b960673f4",3,"Neutral",1,"2026-03-08T22:48:07.765530Z","https://play-lh.googleusercontent.com/a-/ALV-UjWfw0VdkShh2poEb1gudj0q4Kbpfg-51pKVyVb_wBU6ZFsokbY","Joshua Chidi"
1752,"1","1.62.0","moniepoint","26/02/2026 20:45","good to go","Good to go","2026-03-08T22:48:14.896349Z",854,5.84,"26/02/2026 21:47","Hello Yusuf, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","baac2357-7b58-453d-848b-52c6ec9e9c21",5,"Positive",0,"2026-03-08T22:48:14.896377Z","https://play-lh.googleusercontent.com/a-/ALV-UjWJLWAkGKL4c-USECHUpPoLDQj5PGE9SUPR7cLlBfWFE5rkR2oc","Isuwa Yusuf"
1753,"1","","moniepoint","26/02/2026 20:34","it is so covinient for people to send money","it is so covinient for people to send money","2026-03-08T22:48:22.505541Z",855,6.047,"26/02/2026 21:47","Hello Latifat, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","","d833aa2f-0de2-40c7-999a-75ee282d5393",5,"Positive",0,"2026-03-08T22:48:22.505561Z","https://play-lh.googleusercontent.com/a/ACg8ocLfsZf6Da46lM4JHbaBllc-vlfuU0tqDRg411iip1LRAYRuBg=mo","Latifat Abdulwakili"
1754,"1","1.62.0","moniepoint","26/02/2026 20:32","nice app for business","nice app for business ðŸ‘Œ","2026-03-08T22:48:29.320552Z",856,5.685,"26/02/2026 21:50","Hello Jeen, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","84f396de-25a9-45ca-8aef-f4221e96f763",5,"Positive",0,"2026-03-08T22:48:29.320568Z","https://play-lh.googleusercontent.com/a/ACg8ocKUWdKxWiFFAYnBFU0QwTVKUeKIbWQphbm4mW3Oh4jo2hgZQQ=mo","Jeen Boo"
1755,"1","1.56.0","moniepoint","26/02/2026 20:22","interesting","interesting","2026-03-08T22:48:36.145808Z",857,5.704,"26/02/2026 21:47","Hello Ekpenyong, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.56.0","f2701987-2760-4147-a07e-04ed0ed618d8",5,"Positive",0,"2026-03-08T22:48:36.145827Z","https://play-lh.googleusercontent.com/a-/ALV-UjWwxYv65jP5LgSXXrbFGkkpOSit9KBsI0opL4CKCdbIFGXleA","Anichris Ekpenyong"
1756,"1","","moniepoint","26/02/2026 20:12","this bank app is very bad that it just disappear from and someone mistakenly send 4,000 to my account and how can i get the money back","this bank app is very bad that it just disappear from and someone mistakenly send 4,000 to my account and how can I get the money back","2026-03-08T22:48:44.004873Z",858,6.794,"27/02/2026 10:34","Hello, Please ensure you download the correct Moniepoint app either Personal or Business, depending on the account type initially opened.
After installing, log in using your registered phone number and password to access your funds. If you still have issues, kindly share the transaction details with support@moniepoint.com for further assistance.","","48955a26-e2e2-44ab-a9c6-f8525cf734e2",5,"Negative",0,"2026-03-08T22:48:44.004891Z","https://play-lh.googleusercontent.com/a/ACg8ocKT80qSqwHkT9O0MeCSVxYoRHswJkkjrb1s5rQnQgGFEwS8Hw=mo","Abosede Obatuga"
1757,"1","","moniepoint","26/02/2026 20:00","a very good app to transfer money","A VERY GOOD APP TO TRANSFER MONEY","2026-03-08T22:48:50.315081Z",859,5.08,"26/02/2026 21:48","Hello Mike, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","","9ea5842c-0be7-40f4-b7b4-4800b96e875c",5,"Positive",0,"2026-03-08T22:48:50.315113Z","https://play-lh.googleusercontent.com/a/ACg8ocLQdDBh3y3kkC74PG6nCOAUCsTNFP986G6KBFaz95w_aB7tXA=mo","Samuel Mike"
1758,"1","1.62.0","moniepoint","26/02/2026 19:40","it was awesome and great moniepoint is the best","it was awesome and great moniepoint is the best","2026-03-08T22:48:59.239728Z",860,7.734,"26/02/2026 22:43","Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.","1.62.0","b6b8ba06-ca2c-4818-9366-4748693c9d73",5,"Positive",0,"2026-03-08T22:48:59.239763Z","https://play-lh.googleusercontent.com/a/ACg8ocK_VOF9Vh8QgmwPW7t3RAc1YPlE138TeHMleTeGHQ6pRRa17A=mo","AUSTINE CHILAKA"
1759,"1","","moniepoint","26/02/2026 19:27","i need to send big money to my bank account","I need to send big money to my bank account","2026-03-08T22:49:06.986562Z",861,6.263,"26/02/2026 22:49","Hello Yusuf, If you need to send a large amount, ensure your account tier supports higher limits and your KYC is complete. Check your transfer limits in the app settings. If youâ€™re restricted or still unable to send, contact Moniepoint support to review your account and assist you.","","1b5e4a7d-8b3c-4833-8e23-477debd7bd91",5,"Positive",0,"2026-03-08T22:49:06.986583Z","https://play-lh.googleusercontent.com/a-/ALV-UjUAXVyGMQtv67zplHgNME4pRgcm1LECjUA2vpslLNw8zSuAyQMO","Yusuf Jibrin"
1760,"1","1.62.0","moniepoint","26/02/2026 19:09","is very good but why cutting 10naira","is very good but why cutting 10naira","2026-03-08T22:49:33.007109Z",862,24.889,"26/02/2026 22:46","Hi, We appreciate your feedback! The fee is an operational charge applied by regulatory requirements and to help maintain seamless service. Thank you for understanding.","1.62.0","9d840cb2-af16-47c9-9c01-625820e58d9b",5,"Neutral",0,"2026-03-08T22:49:33.007137Z","https://play-lh.googleusercontent.com/a/ACg8ocIKaVJqFhUjUYOpx2rPr8m9F-0kWX2gthdrdCoy2WajvM2grA=mo","Favour Kingsley"
1761,"1","","moniepoint","26/02/2026 18:51","i like this banking app, it's great. but could you guys please bring back the ""locked savings"" feature under the savings category? it really made sure i couldn't touch money i planned to save no matter what. for some reason, it's not available anymore. please bring it back. thank you","I like this Banking app, it's great. But could you guys please bring back the ""locked savings"" feature under the savings category? It really made sure I couldn't touch money I planned to save no matter what. For some reason, it's not available anymore. Please bring it back. Thank you ðŸ™","2026-03-08T22:51:26.421198Z",863,112.3,"26/02/2026 22:49","Hello, Weâ€™re glad you like the app. Thank you for sharing this thoughtful feedback. We understand how helpful the â€œLocked Savingsâ€ feature was in keeping your savings disciplined and untouchable. Your request has been noted and shared with the team for consideration in future updates.","","db61607d-e8d0-4dc2-817f-0fb52ced691d",4,"Neutral",0,"2026-03-08T22:51:26.421214Z","https://play-lh.googleusercontent.com/a/ACg8ocLeAoBfuOxqKZI1ujpPDTFRwP4iGRv33TSKnsSAN3pH1sIOwQ=mo","Michael Duruaku"
1762,"1","1.62.0","moniepoint","26/02/2026 18:18","good and fast","Good and fast","2026-03-08T22:51:32.312441Z",864,4.878,"26/02/2026 22:44","Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.","1.62.0","62ba5162-7014-410c-810c-e413aaba4377",5,"Positive",0,"2026-03-08T22:51:32.312455Z","https://play-lh.googleusercontent.com/a/ACg8ocKC6M949drKj9py9lAjiEVcXuAhooUMrz2sn1z13cAB36yVVQ=mo","Abubakar Sadeeq"
1763,"1","1.60.0","moniepoint","26/02/2026 17:53","this app is absolutely good","this app is absolutely good","2026-03-08T22:51:38.996321Z",865,5.716,"26/02/2026 22:50","Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!","1.60.0","aa673655-4de5-4568-95fa-756adc5a19e0",5,"Positive",0,"2026-03-08T22:51:38.996348Z","https://play-lh.googleusercontent.com/a-/ALV-UjW_3_sh7DWqBZ7ksb6psBLGIFffqPJ3131fz9oy8EytKm2-ryY","Aaron Patrick"
1764,"1","1.62.0","moniepoint","26/02/2026 17:35","why is it taking a long time to download","why is it taking a long time to download","2026-03-08T22:51:48.503382Z",866,8.452,"26/02/2026 22:53","Hi Abigail, Weâ€™re sorry for the delay. Slow downloads may be due to a weak internet connection, low storage space, Play Store issues, or phone software needing an update.
Please switch to a stronger network, free up storage, restart your phone, and try again.","1.62.0","901e743d-f85f-428c-a387-a5255e286a1b",1,"Negative",0,"2026-03-08T22:51:48.503402Z","https://play-lh.googleusercontent.com/a/ACg8ocJPBJLPe3mrIJPSiMUuN5za66up6bYmomeaiAd1FoRH8_JpKg=mo","Abigail Theophilus"
1765,"1","1.59.0","moniepoint","26/02/2026 17:35","the moniepoint banking app has helped me a lot, it's fast and reliable","The moniepoint banking app has helped me a lot, it's fast and reliable","2026-03-08T22:51:59.318025Z",867,9.832,"26/02/2026 22:54","Hello, Thank you for your kind words! We're glad you're enjoying the app and our support. We look forward to serving you even better.","1.59.0","d7892682-ebb3-4d8a-9342-613282e11355",5,"Positive",0,"2026-03-08T22:51:59.318058Z","https://play-lh.googleusercontent.com/a/ACg8ocLEFYv9bB_6GaFMfdPp5HNeaGeVq_Kn03gZUq3N-43oZMUDBA=mo","Ahamefula Solomon"
1766,"1","1.61.0","moniepoint","26/02/2026 17:28","moniepoint is one of the best bank so far, l just withdrew my cashback and immediately l got creditef","moniepoint is one of the best bank so far, l just withdrew my Cashback and immediately l got creditef","2026-03-08T22:52:10.802419Z",868,10.343,"26/02/2026 22:50","Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!","1.61.0","49091b35-1ce8-4ea5-bd84-ec16c9f2136a",5,"Positive",0,"2026-03-08T22:52:10.802444Z","https://play-lh.googleusercontent.com/a-/ALV-UjXaxj0cQBzfAWJGgqA2topbSnC-mBvLLzzJr1htpEtupdb1Lbs","Favour Alison"
1767,"1","1.61.0","moniepoint","26/02/2026 17:12","best of all best moniepoit for live","best of all best moniepoit for live ðŸ’¯ðŸ‘Œ","2026-03-08T22:52:18.782726Z",869,6.846,"26/02/2026 22:50","Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!","1.61.0","c6440aa0-f005-4f3a-8d74-ae5517140e1c",5,"Positive",0,"2026-03-08T22:52:18.782751Z","https://play-lh.googleusercontent.com/a/ACg8ocLLbHI2QSM93Pu5L7Jfii6bEvImIeucRLJ29IuzFaaeu4Ei8g=mo","Karina Miller"
1768,"1","1.58.0","moniepoint","26/02/2026 17:12","it's feel good","it's feel good","2026-03-08T22:52:31.444997Z",870,11.574,"26/02/2026 22:50","Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!","1.58.0","d745d22d-8a2f-41ff-a1f5-daf80b878e08",5,"Positive",0,"2026-03-08T22:52:31.445022Z","https://play-lh.googleusercontent.com/a-/ALV-UjXhRCsy_IwcEBXavGOmgcyeSIBK6wknKplhK3WMjbvQBGCQzi0","Aondoaseer Benjamin iorpuu"
1769,"1","","moniepoint","26/02/2026 17:06","difficult","difecult","2026-03-08T22:52:37.275388Z",871,4.416,"26/02/2026 22:52","Hello, weâ€™re truly sorry to hear about your experience. This is not the kind of impression we want you to have of Moniepoint. Kindly share specific issues youâ€™ve encountered via store.support@moniepoint.com so we can look into them and assist you better.","","bc0336a2-e94a-4511-92a6-ba8dca8254b7",4,"Negative",0,"2026-03-08T22:52:37.275477Z","https://play-lh.googleusercontent.com/a-/ALV-UjWmzUYwThxY8JC02yOYw9khRU7dubE7oNWiKm30rtsl2QfCGzs","Muhammad Musayau"
1770,"1","","moniepoint","26/02/2026 16:40","nice one","nice one","2026-03-08T22:52:43.098085Z",872,4.806,"26/02/2026 22:50","Hello Sarah, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!","","dac4fa0b-cd67-4095-838c-c538c609d4c6",5,"Positive",0,"2026-03-08T22:52:43.098102Z","https://play-lh.googleusercontent.com/a/ACg8ocJv1fv9NlLIF9dhk2IxY9EPP8drOZzydjJ7wT1xsGJLNGZwUA=mo","Igege sarah"
1771,"1","1.59.0","moniepoint","26/02/2026 16:39","durable","durable","2026-03-08T22:52:49.291683Z",873,5.044,"26/02/2026 22:51","Hello, Thank you very much for your 5-star review! Your feedback means a lot and keeps us motivated to do even better!","1.59.0","d3074151-09e2-4688-b464-3ff1ad32c31b",5,"Positive",0,"2026-03-08T22:52:49.291705Z","https://play-lh.googleusercontent.com/a/ACg8ocKaB5szV6C8Z497W2pHw-devdEkz_FabzqAyuIz97NusYgVAg=mo","Olu Agbarhojomaotor"
1772,"1","1.44.0","moniepoint","26/02/2026 16:38","wata shida","wata shida","2026-03-08T22:53:13.738539Z",874,23.349,"26/02/2026 22:56","Hello, Thank you so much for your encouraging star ratings! Please continue enjoying our app. We're here to serve you better every day.","1.44.0","a480e428-377b-436c-b944-7a3c64a4dd7a",5,"Negative",0,"2026-03-08T22:53:13.738559Z","https://play-lh.googleusercontent.com/a-/ALV-UjVIXsEkULQeZftWhmFMUY5MoTruZa7zPVrACmQamwAS7gp8z5s","Anas z One"
